Provider ID,Agency Name,Street Address,City,State,Zip Code,Total Episodes (non-LUPA),Distinct Beneficiaries (non-LUPA),Average Number of Total Visits Per Episode (non-LUPA),Average Number of Skilled Nursing Visits Per Episode (non-LUPA),Average Number of PT Visits Per Episode (non-LUPA),Average Number of OT Visits Per Episode (non-LUPA),Average Number of  ST Visits Per Episode (non-LUPA),Average Number of Home Health Aide Visits Per Episode (non-LUPA),Average Number of Medical-Social Visits Per Episode (non-LUPA),Total HHA Charge Amount (non-LUPA),Total HHA Medicare Payment Amount (non-LUPA),Total HHA Medicare Standard Payment Amount (non-LUPA),Outlier Payments as a Percent of Medicare Payment Amount (non-LUPA),Total LUPA Episodes,Total HHA Medicare Payment Amount for LUPAs,Average Age,Male Beneficiaries,Female Beneficiaries,Nondual Beneficiaries,Dual Beneficiaries,White Beneficiaries,Black Beneficiaries,Asian Pacific Islander Beneficiaries,Hispanic Beneficiaries,American Indian or Alaska Native Beneficiaries,Other/ Unknown Beneficiaries,Average HCC Score,Percent of Beneficiaries with Atrial Fibrillation,Percent of Beneficiaries with Alzheimer's,Percent of Beneficiaries with Asthma,Percent of Beneficiaries with Cancer,Percent of Beneficiaries with CHF,Percent of Beneficiaries with Chronic Kidney Disease,Percent of Beneficiaries with COPD,Percent of Beneficiaries with Depression,Percent of Beneficiaries with Diabetes,Percent of Beneficiaries with Hyperlipidemia,Percent of Beneficiaries with Hypertension,Percent of Beneficiaries with IHD,Percent of Beneficiaries with Osteoporosis,Percent of Beneficiaries with RA/OA,Percent of Beneficiaries with Schizophrenia,Percent of Beneficiaries with Stroke
59234,"GUARDIAN HOME HEALTH, INC","1101 E BROADWAY, SUITE 107",GLENDALE,CA,91205,334,158,18.2,16.7,1.1,0.1,0.0,0.3,0.0,820553,1048540,820060,8.2,0,,76,61,97,,,139,0,,0,,17,1.94,6,58,42,9,44,32,27,73,63,,,,27,,3,3
59237,MERIDIAN HOME HEALTH,"3900 NEWPARK MALL ROAD, SUITE 209",NEWARK,CA,94560,441,361,14.7,5.4,5.8,2.9,0.1,0.4,0.2,971668,2283789,1484070,0.1,23,16593,79,143,218,187,174,185,35,81,52,,,2.28,21,43,24,12,39,52,25,37,45,63,,50,18,54,10,13
59238,"HEALTH JOURNEY HOME HEALTH AGENCY, INC.","6005 VINELAND AVE, STE 204",N HOLLYWOOD,CA,91606,282,214,19.4,10.0,9.3,0.0,0.0,0.0,0.0,712123,1042401,997457,0.0,,,71,121,93,15,199,,0,,207,0,0,1.56,6,12,15,7,19,22,14,28,64,68,,44,9,,2,1
59239,"VICTORY HOME HEALTH CARE, INC",909 S VICTORY BLVD,BURBANK,CA,91502,439,266,18.2,12.3,5.8,0.0,0.0,0.0,0.0,1142748,1774239,1435218,5.1,,,71,90,176,12,254,53,,,191,0,,2.02,6,27,20,6,28,38,22,45,68,,,,15,,5,6
59241,"PRIVILEGE HOME SERVICES, INC",11395 183RD STREET,CERRITOS,CA,90703,303,155,20.2,14.1,5.5,0.0,0.0,0.6,0.0,918857,1157701,945439,8.3,13,5491,78,51,104,22,133,16,,116,18,0,,2.32,8,49,28,8,37,58,28,34,61,,,60,23,74,11,11
59242,"ALL-ACCESS HOME HEALTH, INC",144 N GLENDALE AVE SUITE 228,GLENDALE,CA,91206,560,249,15.2,8.3,5.9,0.4,0.0,0.6,0.1,1205610,1857441,1618011,0.3,39,14337,78,84,165,76,173,82,27,13,120,,,2.42,13,36,22,9,46,45,23,40,66,74,,63,28,75,8,8
59243,FLORENCE HOME HEALTH CARE,2521 E THOUSAND OAKS BLVD,THOUSAND OAKS,CA,91362,510,154,21.1,13.6,2.7,0.1,0.0,4.6,0.0,1942236,1729455,1380287,6.1,,,83,56,98,40,114,106,,22,,0,17,2.01,15,47,18,12,46,44,21,51,58,,,69,51,,5,11
59244,MAGNIFICENT HEALTHCARE SYSTEMS INC,5924 E LOS ANGELES AVE STE 5,SIMI VALLEY,CA,93063,81,41,15.8,13.5,1.8,0.3,0.2,0.0,0.1,178741,236091,202289,0.1,,,72,19,22,,,,,14,14,0,,5.24,20,32,17,7,,,29,17,,71,,,2,29,5,22
59245,"SERENITY HOME HEALTH CARE, INC","20335 VENTURA BLVD, SUITE 105",WOODLAND HILLS,CA,91364,427,240,18.5,14.0,3.8,0.2,0.1,0.6,0.1,1114786,1571758,1230518,8.4,22,8887,78,79,161,115,125,116,27,37,53,,,2.40,14,41,25,10,47,52,31,37,57,69,,67,20,,8,15
59246,CAMARILLO SKILLED HOME HEALTH LLC,450 ROSEWOOD AVE STE 213,CAMARILLO,CA,93010,310,134,27.1,17.0,3.6,1.4,0.1,4.9,0.1,1097760,1221026,933578,8.4,,,81,47,87,85,49,80,,,36,,,2.33,25,34,19,11,57,50,25,31,50,69,,60,20,59,7,15
59247,"IN HOME HEALTHCARE, INC",1280 E COOLEY DRIVE SUITE 7,COLTON,CA,92324,200,110,20.5,12.2,4.4,1.3,0.1,2.0,0.4,593023,709473,605724,5.4,11,3598,77,50,60,64,46,71,14,,20,0,,2.34,20,27,19,8,47,48,31,47,47,63,,49,22,57,9,15
59248,GIFTED ARMS HOME HEALTHCARE SERVICES,"1701 WESTWIND DRIVE, SUITE 106",BAKERSFIELD,CA,93301,444,263,16.4,12.0,4.1,0.0,0.0,0.0,0.3,1257122,1331667,1174752,2.5,21,7845,73,116,147,46,217,84,,,159,,,2.83,20,32,18,11,50,54,29,27,65,63,,61,10,63,6,14
59249,"NATIONAL HOME HEALTH SERVICES, INC","2880 ZANKER ROAD, SUITE 101",SAN JOSE,CA,95134,353,254,16.2,9.7,3.6,1.4,0.1,1.0,0.4,1292139,1483857,986452,0.5,69,42943,80,107,147,206,48,166,22,33,27,,,2.07,11,31,22,6,36,60,17,23,47,60,,47,17,35,4,9
59250,"UNITED NURSING SOLUTIONS, INC","12241 INDUSTRIAL BLVD, STE 204",VICTORVILLE,CA,92395,1014,403,26.5,16.4,4.6,0.2,0.0,5.2,0.1,3452399,3725582,3113032,7.6,69,23015,75,161,242,225,178,255,46,,92,,,3.62,17,33,30,12,69,66,40,43,68,72,,,13,56,7,18
59251,"WELLNESS HOME HEALTH AGENCY, LLC","1704 SPRINGS RD, SUITE B",VALLEJO,CA,94591,32,30,10.4,5.2,4.2,1.0,0.0,0.0,0.0,69465,116275,79757,0.0,,,82,11,19,,,20,,,,,0,2.44,10,,17,10,37,43,27,43,30,60,,37,17,37,17,23
59252,INNERJOY HOME HEALTH SERVICES INC,1965 YOSEMITE AVE STE 120,SIMI VALLEY,CA,93063,321,176,18.4,11.3,5.7,0.2,0.0,1.0,0.2,836002,1177073,970394,3.2,,,80,51,125,69,107,96,15,15,46,,,2.71,20,56,24,11,52,51,30,61,43,70,,64,23,60,23,14
59253,"METROPOLITAN HEALTHCARE, INC","4929 WILSHIRE BLVD,  SUITE 945",LOS ANGELES,CA,90010,286,130,29.6,22.4,4.3,0.2,0.1,2.7,0.0,1024134,1130224,872374,9.4,,,78,50,80,17,113,110,,,,0,,1.96,12,52,36,8,44,39,32,68,60,,,72,28,,4,5
59254,HANA HOME CARE,"2542 W 3RD STREET, SUITE A",LOS ANGELES,CA,90057,348,271,12.5,10.2,2.0,0.1,0.0,0.1,0.1,602929,1087148,911297,3.2,18,8480,82,71,200,19,252,,,231,23,0,,2.00,12,43,23,5,41,50,22,31,74,,,46,45,,2,7
59255,"OPTIMA HEALTH CARE SERVICES, INC",235 EAST BROADWAY SUITE 920,LONG BEACH,CA,90802,205,86,15.3,11.3,2.0,0.3,0.1,1.5,0.1,421831,585462,486640,3.9,11,4449,76,35,51,34,52,39,18,,21,0,,2.96,12,42,20,10,49,57,36,47,57,60,,55,12,69,16,12
59256,ACACIA HOME HEALTH SERVICES,"1616 VICTORY BLVD, SUITE 205",GLENDALE,CA,91201,659,455,16.4,7.2,7.6,1.0,0.3,0.2,0.1,1655240,2644249,2293621,0.3,33,16030,80,189,266,288,167,291,,53,92,,,2.66,19,53,20,13,47,51,39,56,48,61,,60,18,51,18,12
59257,"GOLDEN SEAL HOME HEALTH, INC","1711 WEST TEMPLE STREET, SUITE 7607",LOS ANGELES,CA,90026,218,126,19.2,15.4,2.5,0.2,0.0,1.1,0.1,852542,782167,617002,8.5,,,66,54,72,17,109,37,31,14,44,0,0,2.26,6,25,16,7,58,51,35,66,56,69,,69,14,58,48,7
59258,NURSING RESOURCES,"39111 PASEO PADRE PARKWAY, SUITE 319",FREMONT,CA,94538,18,11,51.9,45.8,3.6,1.4,0.5,0.4,0.2,164750,103609,58817,14.4,,,75,,,,,,0,,0,0,0,3.71,36,55,0,9,64,73,0,27,64,45,73,64,18,73,27,27
59259,SUNCREST HOME HEALTH SERVICES INC,4959 PALO VERDE STREET SUITE 206A-2,MONTCLAIR,CA,91763,93,68,13.1,7.9,4.6,0.3,0.1,0.2,0.0,187416,318750,272861,1.7,,,73,31,37,25,43,24,,,24,0,,3.71,16,21,19,18,54,68,29,29,59,75,,68,13,49,10,10
59260,BONUM OF OC HOME HEALTH SERVICES,"539 NORTH FAIRVIEW STREET, SUITE 8",SANTA ANA,CA,92703,88,78,15.0,9.4,5.0,0.2,0.3,0.3,0.0,201534,281007,251545,0.0,,,75,44,34,64,14,66,,,,0,,1.82,29,17,21,12,46,49,21,27,32,,,74,10,41,4,17
59261,"TENDER LOVING TOUCH HOME HEALTH, INC",12517 CRENSHAW BLVD,HAWTHORNE,CA,90250,136,50,17.0,13.4,2.0,0.1,0.0,1.5,0.0,314960,376490,318954,2.0,,,77,16,34,22,28,31,,,,0,,3.29,36,38,30,16,58,60,24,46,56,,,58,18,74,20,12
59262,"LOS FELIZ HOME HEALTH, INC","3111 LOS FELIZ BLVD, STE 216",LOS ANGELES,CA,90039,322,207,18.9,13.5,4.6,0.0,0.0,0.8,0.0,848379,1258265,990903,7.7,,,74,80,127,,,135,,11,49,0,,1.80,6,31,29,5,40,32,30,56,60,,,74,27,,5,5
59263,"PRESTIGE HOME HEALTH CARE, INC","601 N VERMONT AVENUE, SUITE 103",LOS ANGELES,CA,90004,417,187,19.9,13.0,6.6,0.0,0.0,0.3,0.0,1163844,1811407,1435802,7.0,,,75,77,110,,,112,,22,29,,19,1.75,9,40,28,10,42,25,20,63,65,,,,25,,3,5
59264,"DIVINE GRACE HOME HEALTH, INC","127 S BRAND BLVD, STE 340",GLENDALE,CA,91204,198,132,14.2,10.1,3.6,0.3,0.0,0.2,0.1,391504,629566,536097,0.4,,,74,63,69,36,96,26,27,17,58,,,3.02,16,30,22,10,46,45,28,46,71,73,,71,12,61,10,5
59265,"OPEN ARMS HOME HEALTH CARE, INC","301 N PRAIRIE AVENUE, SUITE 320",INGLEWOOD,CA,90301,255,156,14.6,9.5,5.0,0.0,0.0,0.0,0.1,562272,842652,719926,0.0,,,77,64,92,,,11,,91,50,0,,1.51,6,19,26,4,40,44,23,22,,,,,19,,4,6
59266,MATRIX HOME HEALTH,"19562 VENTURA BLVD, SUITE 209",TARZANA,CA,91356,402,195,14.3,8.3,4.3,0.3,0.0,1.1,0.2,777089,1225135,1065859,0.3,25,9793,79,69,126,98,97,122,13,13,39,,,2.51,25,40,25,11,42,45,27,43,53,65,,55,18,71,7,9
59267,"ADVANCE HOME CARE, INC","1903 GLENOAKS ST, SUITE B",BURBANK,CA,91504,57,40,16.3,9.5,5.5,1.1,0.0,0.3,0.0,131901,201949,170781,1.0,,,77,18,22,,,21,,,13,0,,2.22,15,33,20,13,43,60,23,43,55,75,,,23,,3,15
59268,"SUPREME VISITING NURSES, INC.","550 EAST CARSON PLAZA DRIVE, SUITE 104",CARSON,CA,90746,93,24,22.2,15.9,0.5,0.1,0.0,5.7,0.0,287137,268533,211201,8.4,,,74,,,,,,20,0,,0,0,2.44,17,29,17,17,42,54,25,17,50,54,,,4,63,13,0
59269,"ANG HEALTH CARE, INC","6693 FOLSOM AUBURN ROAD, SUITE M",FOLSOM,CA,95630,918,610,14.3,9.2,4.2,0.4,0.0,0.4,0.2,1830752,3651674,2544931,1.0,57,32659,76,250,360,265,345,387,66,86,53,,,2.21,21,35,20,12,38,42,28,38,50,61,,49,13,48,11,12
59271,"INDEPENDENCE HOME HEALTH, INC","7200 VINELAND AVE., STE. 210",SUN VALLEY,CA,91352,294,125,21.7,14.2,3.7,0.0,0.0,3.6,0.1,827023,1020532,822533,7.2,,,77,41,84,16,109,112,,,,0,,2.32,11,28,23,6,50,39,26,50,68,,,,21,,3,9
59272,"PLEASURE HOME HEALTH, INC",315 ARDEN AVE SUITE 24,GLENDALE,CA,91203,571,272,19.2,13.8,4.9,0.0,0.0,0.5,0.0,1469169,2279947,1798820,7.4,0,,75,107,165,,,216,,16,11,,25,1.62,7,39,33,8,38,31,36,61,56,,,,50,,5,4
59273,ALERT HOME HEALTH CARE,"11501 DUBLIN BOULEVARD, SUITE 200",DUBLIN,CA,94568,209,168,14.1,8.4,3.9,1.2,0.0,0.4,0.3,389852,842315,547161,0.6,,,78,64,104,82,86,81,33,36,18,0,0,2.05,17,40,26,9,38,48,24,35,48,58,,47,13,54,11,14
59275,"WEST COAST HOME HEALTH CARE, INC","750 E GREEN ST, STE 302",PASADENA,CA,91101,175,137,20.9,13.5,7.3,0.0,0.0,0.0,0.1,485903,811900,633032,8.5,,,73,54,83,12,125,24,,,108,0,,1.75,7,20,15,8,28,31,14,32,58,72,,56,23,,0,4
59276,"JM HOMECARE SOLUTIONS, INC",625 SOUTH PALM STREET SUITE E,LA HABRA,CA,90631,103,54,13.6,10.1,3.4,0.1,0.0,0.0,0.1,195429,288726,250521,0.0,,,71,24,30,,,30,,,17,0,0,2.08,6,31,26,9,31,44,48,41,50,61,,50,11,56,57,11
59277,"ATRIUM HOME HEALTH, INC","1901 EAST LAMBERT RD, SUITE 207",LA HABRA,CA,90631,107,60,16.6,13.2,3.1,0.1,0.0,0.1,0.1,271053,332453,288832,0.1,,,76,26,34,21,39,22,,,33,0,0,3.46,17,40,38,3,67,53,40,33,58,70,,65,10,60,13,5
59278,"DREAM HOME HEALTH CARE, INC.","7617 LOUISE AVENUE, SUITE B",NORTHRIDGE,CA,91325,499,303,16.7,11.3,3.6,0.1,0.0,1.4,0.2,1116960,1674430,1376390,3.7,,,76,122,181,75,228,140,,12,133,,12,2.17,15,37,22,11,46,43,29,49,61,73,,64,14,72,10,11
59279,"INDEPENDENCE HOME HEALTHCARE, INC",135 W WALNUT ST,GARDENA,CA,90248,143,61,19.6,15.0,2.8,0.7,0.0,1.1,0.1,384906,526817,411570,9.0,,,78,24,37,25,36,30,,,21,,0,2.45,11,48,26,13,54,51,18,36,66,59,,44,7,59,21,11
59280,"VALLEY HOME HEALTH CARE, INC","1545 N VERDUGO RD, SUITE 207",GLENDALE,CA,91208,327,191,20.0,13.8,5.9,0.2,0.0,0.1,0.0,872706,1492962,1178475,7.4,,,76,77,114,,,167,0,,,0,16,1.71,6,58,25,6,32,20,34,72,54,,,,26,,1,3
59281,"DIAMOND HOME HEALTH, INC",556 N DIAMOND BAR BLVD #109,DIAMOND BAR,CA,91765,262,210,12.8,11.4,1.3,0.0,0.1,0.1,0.0,471906,811234,661082,4.9,,,81,91,119,18,192,,,184,16,0,,2.69,11,38,26,12,40,50,38,19,66,71,,69,50,66,3,12
59282,BROOKDALE HOME HEALTH,"19312 HIGHWAY 12, SUITE B",SONOMA,CA,95476,204,171,18.5,6.4,6.7,4.8,0.5,0.0,0.1,625873,1132635,753976,0.4,23,15485,87,67,104,160,11,159,0,,,0,,2.13,29,54,24,15,52,35,27,47,30,56,,58,25,64,9,11
59283,"ASHERAH HOME & PALLIATIVE CARE, INC","2117 N LAKE AVE, STE 202",BURBANK,CA,91504,168,94,14.3,10.5,3.3,0.3,0.0,0.1,0.1,340399,535629,445679,2.5,,,79,24,70,17,77,25,,0,66,0,,1.45,15,40,12,6,26,27,14,36,56,60,,,38,71,5,3
59284,"COAST TO COAST HOME HEALTH CARE, INC.",14852 VENTURA BLVD SUITE 207,SHERMAN OAKS,CA,91403,36,26,15.0,10.7,4.3,0.0,0.0,0.0,0.0,85071,113697,97168,0.0,0,,76,,,,,,0,,,0,,1.93,4,27,15,4,46,35,35,27,,65,,,19,,31,0
59285,"MILLENNIUM HOME HEALTH CARE, INC","13758 VICTORY BLVD, SUITE 208",VAN NUYS,CA,91401,258,106,19.3,12.6,5.2,1.2,0.0,0.2,0.0,661163,1042779,833151,6.3,0,,75,42,64,,,66,,,27,0,,1.63,7,36,35,3,38,47,27,70,69,71,,,36,,4,7
59286,"PROCARE HOME HEALTH AGENCY, INC","1493 N MONTEBELLO BLVD, SUITE 203",MONTEBELLO,CA,90640,1144,471,23.8,13.7,7.1,0.7,0.2,2.1,0.1,4006819,4928275,3909648,7.5,36,16170,76,188,283,180,291,196,80,69,116,,,2.63,14,43,27,9,50,45,37,47,55,65,,73,17,55,21,11
59287,"ST PAUL HOME HEALTH SERVICES, INC",10349 BALBOA BLVD #202,GRANADA HILLS,CA,91344,535,229,18.5,12.9,4.5,0.3,0.1,0.7,0.1,1357065,2069929,1621205,8.1,,,74,118,111,38,191,125,22,16,54,,,2.69,13,49,36,7,58,44,42,68,69,,,62,21,,28,12
59288,"TOP CHOICE HOME HEALTHCARE, INC.","539 N GLENOAKS BLVD, STE 201",BURBANK,CA,91502,409,257,19.3,10.6,5.6,0.6,0.2,2.1,0.2,1035277,1499479,1287414,1.7,,,77,102,155,91,166,164,14,22,44,0,13,2.23,19,34,22,12,42,36,34,52,49,68,,74,22,70,9,18
59289,"FIRST AID HOME HEALTH CARE, INC","337 E MAGNOLIA BLVD, UNIT A",BURBANK,CA,91502,265,93,22.8,14.6,4.0,0.3,0.2,3.6,0.0,797573,996594,789753,8.8,,,78,39,54,16,77,79,0,,,0,,2.20,26,39,22,10,48,44,28,52,67,,,72,20,,10,9
59290,"ASAP HOME HEALTH PROVIDERS, INC","1129 N GAREY AVENUE, STE B",POMONA,CA,91767,104,78,16.6,8.9,4.9,0.4,0.1,2.2,0.2,225241,315918,285077,0.0,0,,79,31,47,58,20,56,,,,,,2.03,22,36,31,15,36,47,38,35,42,59,,53,18,51,9,22
59292,"GOLDEN CENTURY HOME HEALTH CARE, INC","4116 W MAGNOLIA BLVD, SUITE 205",BURBANK,CA,91505,311,138,18.8,13.3,4.8,0.0,0.0,0.7,0.0,780504,1121579,918344,5.7,,,75,47,91,,,87,,,27,0,15,1.75,6,36,28,7,45,34,33,64,67,,,,48,,2,7
59294,ALLIED HOME HEALTH CARE CORPORATION,15220 CENTRAL AVENUE UNIT A,CHINO,CA,91710,276,171,15.8,11.6,3.8,0.3,0.1,0.0,0.1,640304,956582,796608,6.0,27,11038,73,85,86,66,105,84,41,14,31,,,2.11,6,51,25,4,38,37,38,58,49,58,,58,16,58,42,10
59295,LOYAL HOME HEALTH CARE INC,2139 TAPO ST STE 208,SIMI VALLEY,CA,93063,27,19,14.6,7.2,7.1,0.0,0.0,0.2,0.0,55870,91943,78458,0.0,0,,76,,,,,15,0,,0,0,,2.11,0,47,16,11,21,26,16,47,47,,,63,21,,11,5
59297,"TITUS HOME HEALTH CARE, INC","144  S 1ST STREET, STE 101",BURBANK,CA,91502,698,374,17.7,12.0,5.2,0.1,0.0,0.4,0.1,1753478,2694565,2147013,8.7,,,71,164,210,27,347,74,43,,249,0,,1.93,6,21,22,6,32,31,22,42,65,,,72,20,,7,6
59298,"BLESSED HEALTH CARE PROVIDER, INC","271 EAST WORKMAN STREET, STE 201",COVINA,CA,91723,198,91,20.3,13.6,6.4,0.1,0.0,0.0,0.1,637103,835444,667753,7.7,,,72,43,48,19,72,37,,,36,0,,2.35,15,35,38,5,49,38,34,46,67,69,,64,13,71,23,5
59299,COMPANION HOME HEALTH CARE CORPORATION,"8130 FLORENCE AVE, STE 150",DOWNEY,CA,90240,184,120,18.3,9.9,4.4,0.9,0.1,2.3,0.8,430307,624386,526343,2.4,17,8568,78,48,72,92,28,87,,,21,0,,2.34,27,30,30,19,42,44,37,37,42,60,,51,15,57,6,14
59300,"PACIFIC RIM HOME HEALTH, INC","4214 WEST BEVERLY BLVD, STE 210",LOS ANGELES,CA,90004,205,117,17.5,11.7,5.0,0.6,0.0,0.0,0.2,463907,788981,647136,4.0,,,76,39,78,14,103,16,,,90,0,0,3.83,15,32,20,7,55,63,23,33,69,73,,73,26,,4,8
59301,DEPENDABLE NURSING LLC,"5055 AVENIDA ENCINAS, SUITE 120",CARLSBAD,CA,92008,196,105,14.7,8.8,4.3,0.9,0.1,0.5,0.1,723463,685674,589930,0.0,37,14915,77,52,53,70,35,70,,,20,,,2.53,16,41,20,10,44,38,29,29,44,38,74,50,10,42,9,8
59302,HOME HEALTH ALLIANCE,"1 NORTH MAIN STREET, SUITE 1",MILPITAS,CA,95035,169,137,15.1,4.6,7.6,2.0,0.0,0.8,0.1,545421,858242,550349,0.8,14,6509,79,42,95,61,76,56,,49,18,,,2.15,20,34,15,7,37,44,16,20,57,73,,45,20,55,6,9
59303,SEAPORT HOME HEALTH,"1810 GILLESPIE WAY, SUITE 207",EL CAJON,CA,92020,461,306,18.4,7.3,6.4,2.7,0.1,1.6,0.3,2062123,1831423,1607598,0.0,47,22536,80,108,198,231,75,236,13,15,32,,,2.33,24,39,18,13,46,50,23,43,43,57,,47,20,57,13,15
59304,"ALSA HOME HEALTH CARE, INC","1827 W VERDUGO AVE, #B",BURBANK,CA,91506,136,116,14.8,11.3,3.4,0.1,0.0,0.0,0.1,277554,454842,375298,4.4,,,67,64,52,13,103,37,16,27,32,,,2.32,7,24,31,3,29,37,30,45,66,68,,54,9,60,39,9
59305,"CITY OF ANGELS HOME HEALTH, INC","21707 HAWTHORNE BLVD, SUITE 202",TORRANCE,CA,90503,223,148,19.6,14.0,4.3,0.4,0.1,0.7,0.2,672056,859123,684130,8.5,,,76,44,104,69,79,65,24,21,35,,,2.75,20,36,20,10,43,46,25,34,61,61,,51,18,51,14,13
59306,"RINALDI HOME HEALTH CARE, INC","11565 LAUREL CANYON BLVD, SUITE 207",SAN FERNANDO,CA,91340,134,54,30.3,21.6,6.7,0.3,0.0,1.7,0.0,553566,557098,451711,6.7,0,,80,19,35,20,34,40,,,,0,,2.03,9,56,41,7,65,35,41,69,59,,,,35,,11,6
59307,"NOBLE HOSPICE & HOME HEALTH CARE, INC",41305 ALBRAE STREET,FREMONT,CA,94538,435,316,16.4,9.1,4.3,2.1,0.1,0.8,0.2,1005293,1889783,1259700,0.4,55,29768,79,112,204,185,131,177,61,44,26,,,2.43,24,41,21,13,38,57,26,32,46,62,,46,14,44,8,18
59308,GOLDEN ANGELS HOME HEALTH CARE,"43136 CHRISTY STREET, SUITE 112",FREMONT,CA,94538,380,260,16.9,8.4,5.6,1.3,0.1,1.4,0.1,825986,1707412,1107538,0.3,17,9751,77,98,162,80,180,86,13,101,51,,,1.85,18,50,16,8,35,35,18,37,53,70,,45,22,49,7,12
59309,JMJ HOME HEALTH SERVICES,"1181 CENTRAL BLVD, SUITE A",BRENTWOOD,CA,94513,49,41,13.0,6.3,4.3,1.3,0.3,0.5,0.3,147863,210560,141009,0.0,,,80,12,29,,,24,,,,0,,2.67,7,46,20,15,39,63,20,20,49,59,,46,17,41,7,12
59310,ACES HOME HEALTHCARE SERVICE,4959 PALO VERDE ST STE 203 A,MONTCLAIR,CA,91763,204,62,22.4,19.2,1.5,0.0,0.0,1.6,0.0,625342,564532,467035,6.7,,,63,23,39,11,51,14,40,0,,,,2.18,2,32,40,5,45,44,47,63,61,58,,52,15,,39,8
59312,"HEALTHPOINT HOME HEALTH, INC","6594 N FIRST STREET, SUITE 101",FRESNO,CA,93710,1169,398,19.5,9.8,4.3,0.6,0.0,3.7,1.1,3572314,3352349,3037240,0.8,44,18224,75,158,240,77,321,125,38,33,193,,,2.56,13,37,39,9,49,59,35,74,71,,,65,17,69,10,13
59314,"MAJESTIC WELLCARE, INC","1447 FORD STREET, SUITE 202",REDLANDS,CA,92374,91,59,17.3,12.8,2.5,0.1,0.1,1.5,0.1,750950,280178,237695,7.8,,,74,28,31,31,28,31,,,20,0,,2.77,24,27,22,19,59,47,41,32,58,73,,58,7,49,3,14
59315,OPHIE HOME HEALTH SERVICES INC,1511 W HOLT BLVD SUITE G,ONTARIO,CA,91762,17,11,32.0,27.4,3.0,0.1,0.4,1.1,0.1,74820,57160,47120,6.6,,,72,,,,,,,0,,0,0,4.53,27,27,36,9,55,64,64,18,45,,,,0,64,18,18
59316,ANGELICARE HOME HEALTH INC,"13085 CENTRAL AVENUE, SUITE 8",CHINO,CA,91710,77,65,12.5,9.2,2.6,0.5,0.1,0.1,0.1,143967,242937,213946,1.8,,,74,30,35,28,37,36,,,23,0,0,1.97,11,28,14,3,38,35,18,35,52,60,,46,6,48,3,3
59317,"NURSES AND ANGELS HOME HEALTH, INC",609 N BUNKER HILL AVE,LOS ANGELES,CA,90012,131,41,10.6,8.7,1.7,0.1,0.0,0.0,0.1,212201,360031,310065,0.0,,,76,14,27,,,,,11,13,0,,3.59,17,32,29,24,44,59,32,32,59,71,,54,17,56,15,10
59318,"PATRIOT HOME HEALTH CARE, INC","440 WEST COLORADO ST, SUITE 215",GLENDALE,CA,91204,226,95,17.7,12.1,4.8,0.1,0.0,0.7,0.0,557505,821187,672454,4.0,0,,74,31,64,,,72,0,,,0,,1.65,5,43,33,7,34,37,33,60,61,,,69,34,,3,7
59319,TEAM NURSES HOME HEALTH SERVICES,1815 NORTH D STREET,SAN BERNARDINO,CA,92405,188,49,15.3,10.6,4.4,0.0,0.0,0.3,0.1,417487,610788,541887,2.1,0,,64,31,18,,,12,,,23,0,0,6.07,0,16,27,10,55,,41,,73,65,,59,10,55,6,6
59320,MISSION HOSPICE AND HOME CARE,"1670 SOUTH AMPHLETT BLVD., SUITE 300",SAN MATEO,CA,94402,303,195,14.5,8.7,2.7,0.8,0.1,1.9,0.5,597828,1219278,788408,0.7,50,33738,82,83,112,179,16,160,,13,14,0,,2.33,29,31,19,29,44,53,19,26,30,53,,44,16,37,5,11
59321,"HORIZON HEALTH CARE SYSTEMS, INC","2488 TAPO STREET, SUITE #1",SIMI VALLEY,CA,93063,160,56,13.9,12.5,1.2,0.0,0.0,0.2,0.0,301462,441998,348649,7.3,,,80,22,34,25,31,31,,,12,0,,2.48,21,32,27,18,55,57,43,43,71,,,,18,59,14,14
59322,"PRESTIGE HOME HEALTH SERVICES, INC","4212 N PERSHING AVENUE, SUITE A-7",STOCKTON,CA,95207,346,159,17.8,13.9,2.2,0.4,0.1,1.2,0.1,973020,1230951,888870,9.0,32,15376,71,66,93,53,106,81,24,16,31,,,2.39,13,32,27,8,38,50,29,38,48,66,,53,11,43,16,16
59325,MHIRAMARC MANAGEMENT LLC HOME HEALTH SERVICES,7473 FOOTHILL BLVD,TUJUNGA,CA,91042,144,63,19.6,16.0,2.1,0.1,0.0,1.3,0.1,466851,452538,362751,6.1,,,74,29,34,19,44,29,,11,17,0,,2.56,10,38,21,8,56,57,25,46,60,65,,57,11,65,27,6
59326,"LOVING CARE HOME HEALTH, LLC.","830 STEWART DRIVE, SUITE 211",SUNNYVALE,CA,94085,419,309,18.4,9.5,6.5,2.0,0.1,0.2,0.1,1077544,2060416,1339900,0.1,23,15895,80,90,219,95,214,96,,70,129,0,,1.94,19,41,17,9,43,35,17,24,59,66,,57,11,59,5,10
59327,"CONCORDIA HEALTH CARE PROVIDER, INC",2225 W COMMONWEALTH AVE   SUITE 305,ALHAMBRA,CA,91803,81,53,17.1,8.4,6.2,0.5,0.1,1.8,0.1,213211,263136,231120,0.2,,,82,17,36,27,26,28,,,18,0,0,2.92,23,42,15,6,55,55,34,38,49,,,57,17,62,17,23
