HHRG,HHRG Description,State,Total Episodes,Distinct Beneficiaries,Average HHA Charge Amount,Average HHA Medicare Payment Amount,Average HHA Medicare Standard Payment Amount
1BFK,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 1",WY,165,153,1777.00,1907.00,1880.00
1BFL,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 2",AL,79,79,2112.00,1862.00,2245.00
1BFL,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 2",AR,84,84,2439.00,1901.00,2196.00
1BFL,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 2",AZ,126,126,2125.00,2244.00,2201.00
1BFL,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 2",CA,836,836,2682.00,2794.00,2215.00
1BFL,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 2",CO,168,168,1872.00,2236.00,2216.00
1BFL,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 2",CT,198,196,2086.00,2598.00,2242.00
1BFL,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 2",DC,13,13,2263.00,2264.00,2082.00
1BFL,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 2",DE,47,47,2226.00,2214.00,2205.00
1BFL,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 2",FL,502,501,1944.00,1995.00,2182.00
1BFL,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 2",GA,148,147,2008.00,1991.00,2205.00
1BFL,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 2",HI,12,12,2182.00,2559.00,2265.00
1BFL,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 2",IA,82,82,2243.00,1935.00,2154.00
1BFL,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 2",ID,64,64,1863.00,1907.00,2182.00
1BFL,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 2",IL,717,716,2404.00,2187.00,2193.00
1BFL,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 2",IN,263,263,2274.00,2031.00,2180.00
1BFL,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 2",KS,90,90,1892.00,1968.00,2195.00
1BFL,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 2",KY,152,152,2005.00,1917.00,2175.00
1BFL,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 2",LA,82,82,2334.00,1869.00,2202.00
1BFL,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 2",MA,261,260,2413.00,2460.00,2221.00
1BFL,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 2",MD,241,241,1738.00,2177.00,2172.00
1BFL,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 2",ME,65,65,1757.00,2091.00,2227.00
1BFL,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 2",MI,424,424,2208.00,2054.00,2180.00
1BFL,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 2",MN,165,164,2088.00,2240.00,2153.00
1BFL,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 2",MO,212,212,2191.00,1939.00,2193.00
1BFL,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 2",MS,75,75,2087.00,1828.00,2181.00
1BFL,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 2",MT,27,27,1875.00,1984.00,2203.00
1BFL,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 2",NC,397,396,1693.00,1949.00,2168.00
1BFL,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 2",ND,19,19,3119.00,1677.00,2109.00
1BFL,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 2",NE,63,63,1806.00,2106.00,2200.00
1BFL,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 2",NH,66,66,1993.00,2181.00,2181.00
1BFL,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 2",NJ,231,230,2467.00,2344.00,2197.00
1BFL,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 2",NM,55,54,2223.00,2043.00,2149.00
1BFL,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 2",NV,80,80,2631.00,2405.00,2182.00
1BFL,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 2",NY,347,346,2409.00,2354.00,2200.00
1BFL,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 2",OH,447,445,1968.00,2015.00,2197.00
1BFL,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 2",OK,144,144,2262.00,1907.00,2202.00
1BFL,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 2",OR,100,100,2483.00,2311.00,2216.00
1BFL,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 2",PA,476,475,2279.00,2031.00,2181.00
1BFL,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 2",RI,35,35,1763.00,2202.00,2182.00
1BFL,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 2",SC,121,121,1942.00,1986.00,2217.00
1BFL,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 2",SD,26,26,2327.00,1907.00,2153.00
1BFL,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 2",TN,100,100,2074.00,1823.00,2157.00
1BFL,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 2",TX,498,496,2237.00,2042.00,2195.00
1BFL,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 2",UT,65,65,1929.00,1973.00,2135.00
1BFL,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 2",VA,253,252,1823.00,2020.00,2169.00
1BFL,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 2",VT,48,48,2040.00,2181.00,2184.00
1BFL,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 2",WA,175,174,2444.00,2385.00,2195.00
1BFL,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 2",WI,190,190,2069.00,2199.00,2221.00
1BFL,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 2",WV,27,27,1839.00,1876.00,2212.00
1BFM,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 3",AK,15,15,3200.00,3127.00,2675.00
1BFM,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 3",AL,290,290,2599.00,2137.00,2631.00
1BFM,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 3",AR,243,242,2577.00,2267.00,2653.00
1BFM,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 3",AZ,278,275,2659.00,2672.00,2634.00
1BFM,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 3",CA,1934,1904,2967.00,3223.00,2623.00
1BFM,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 3",CO,405,404,2158.00,2626.00,2613.00
1BFM,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 3",CT,417,412,2376.00,2979.00,2629.00
1BFM,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 3",DC,63,63,2444.00,2727.00,2640.00
1BFM,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 3",DE,77,77,2549.00,2724.00,2639.00
1BFM,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 3",FL,1581,1574,2372.00,2419.00,2614.00
1BFM,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 3",GA,405,403,2437.00,2394.00,2640.00
1BFM,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 3",IA,211,210,2656.00,2354.00,2608.00
1BFM,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 3",ID,119,118,2458.00,2305.00,2607.00
1BFM,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 3",IL,1763,1734,2774.00,2607.00,2616.00
1BFM,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 3",IN,653,646,2689.00,2443.00,2618.00
1BFM,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 3",KS,261,259,2281.00,2359.00,2597.00
1BFM,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 3",KY,452,449,2268.00,2298.00,2606.00
1BFM,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 3",LA,244,241,2564.00,2224.00,2619.00
1BFM,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 3",MA,603,598,2686.00,2856.00,2612.00
1BFM,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 3",MD,557,555,2346.00,2610.00,2630.00
1BFM,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 3",ME,138,136,2470.00,2491.00,2651.00
1BFM,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 3",MI,1196,1186,2558.00,2450.00,2614.00
1BFM,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 3",MN,354,351,2600.00,2749.00,2602.00
1BFM,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 3",MO,520,518,2451.00,2318.00,2603.00
1BFM,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 3",MS,167,166,2629.00,2172.00,2621.00
1BFM,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 3",MT,96,95,2278.00,2372.00,2650.00
1BFM,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 3",NC,986,978,2120.00,2361.00,2620.00
1BFM,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 3",ND,46,46,2848.00,2135.00,2648.00
1BFM,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 3",NE,166,164,2401.00,2522.00,2622.00
1BFM,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 3",NH,174,173,2254.00,2701.00,2634.00
1BFM,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 3",NJ,424,421,2938.00,2811.00,2614.00
1BFM,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 3",NM,149,149,2525.00,2473.00,2632.00
1BFM,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 3",NV,263,258,2981.00,2959.00,2636.00
1BFM,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 3",NY,655,651,2695.00,2768.00,2628.00
1BFM,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 3",OH,1291,1283,2354.00,2402.00,2623.00
1BFM,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 3",OK,388,385,2740.00,2300.00,2649.00
1BFM,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 3",OR,219,218,3150.00,2782.00,2623.00
1BFM,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 3",PA,1029,1023,2744.00,2429.00,2612.00
1BFM,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 3",RI,83,83,2583.00,2687.00,2583.00
1BFM,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 3",SC,291,290,2460.00,2348.00,2630.00
1BFM,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 3",SD,47,47,2162.00,2319.00,2647.00
1BFM,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 3",TN,335,335,2369.00,2244.00,2635.00
1BFM,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 3",TX,1511,1495,2635.00,2428.00,2620.00
1BFM,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 3",UT,201,199,2309.00,2392.00,2601.00
1BFM,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 3",VA,626,623,2217.00,2430.00,2607.00
1BFM,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 3",VT,88,87,2226.00,2587.00,2606.00
1BFM,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 3",WA,389,387,3009.00,2807.00,2601.00
1BFM,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 3",WI,382,381,2519.00,2589.00,2638.00
1BFM,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 3",WV,130,130,2248.00,2180.00,2622.00
1BFM,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 3",WY,37,36,2197.00,2475.00,2571.00
1BFN,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 4",AL,57,57,3073.00,2497.00,3058.00
1BFN,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 4",AR,40,40,3170.00,2607.00,3051.00
1BFN,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 4",AZ,83,83,3007.00,3055.00,3007.00
1BFN,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 4",CA,363,362,3523.00,3792.00,3055.00
1BFN,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 4",CO,96,96,2845.00,3293.00,3160.00
1BFN,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 4",CT,93,92,2903.00,3397.00,3075.00
1BFN,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 4",DC,28,28,3040.00,3059.00,2955.00
1BFN,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 4",DE,20,20,3178.00,3145.00,3054.00
1BFN,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 4",FL,430,427,2699.00,2788.00,3034.00
1BFN,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 4",GA,94,93,3898.00,2702.00,2987.00
1BFN,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 4",IA,51,51,3376.00,2819.00,3072.00
1BFN,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 4",ID,36,36,3022.00,2754.00,3093.00
1BFN,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 4",IL,452,450,3270.00,3051.00,3054.00
1BFN,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 4",IN,185,184,3182.00,2836.00,3034.00
1BFN,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 4",KS,62,62,2839.00,2805.00,3062.00
