Provider ID,Agency Name,Street Address,City,State,Zip Code,Total Episodes (non-LUPA),Distinct Beneficiaries (non-LUPA),Average Number of Total Visits Per Episode (non-LUPA),Average Number of Skilled Nursing Visits Per Episode (non-LUPA),Average Number of PT Visits Per Episode (non-LUPA),Average Number of OT Visits Per Episode (non-LUPA),Average Number of  ST Visits Per Episode (non-LUPA),Average Number of Home Health Aide Visits Per Episode (non-LUPA),Average Number of Medical-Social Visits Per Episode (non-LUPA),Total HHA Charge Amount (non-LUPA),Total HHA Medicare Payment Amount (non-LUPA),Total HHA Medicare Standard Payment Amount (non-LUPA),Outlier Payments as a Percent of Medicare Payment Amount (non-LUPA),Total LUPA Episodes,Total HHA Medicare Payment Amount for LUPAs,Average Age,Male Beneficiaries,Female Beneficiaries,Nondual Beneficiaries,Dual Beneficiaries,White Beneficiaries,Black Beneficiaries,Asian Pacific Islander Beneficiaries,Hispanic Beneficiaries,American Indian or Alaska Native Beneficiaries,Other/ Unknown Beneficiaries,Average HCC Score,Percent of Beneficiaries with Atrial Fibrillation,Percent of Beneficiaries with Alzheimer's,Percent of Beneficiaries with Asthma,Percent of Beneficiaries with Cancer,Percent of Beneficiaries with CHF,Percent of Beneficiaries with Chronic Kidney Disease,Percent of Beneficiaries with COPD,Percent of Beneficiaries with Depression,Percent of Beneficiaries with Diabetes,Percent of Beneficiaries with Hyperlipidemia,Percent of Beneficiaries with Hypertension,Percent of Beneficiaries with IHD,Percent of Beneficiaries with Osteoporosis,Percent of Beneficiaries with RA/OA,Percent of Beneficiaries with Schizophrenia,Percent of Beneficiaries with Stroke
58445,"ART HOME HEALTH CARE, INC","6400 CANOGA AVE, STE 200",WOODLAND HILLS,CA,91367,629,279,19.9,12.9,3.6,0.4,0.0,3.0,0.1,1748906.00,2251660.00,1760881.00,8.2,21,7587.00,82,99,180,81,198,193,,54,11,,18,1.87,21,37,15,11,40,33,24,57,52,,,64,33,,5,9
58446,HOME HEALTH CARE DYNASTY,"11846 VENTURA BLVD, SUITE 302",N HOLLYWOOD,CA,91604,804,447,19.2,14.1,3.6,0.3,0.1,1.0,0.1,2324778.00,3016041.00,2377475.00,7.7,43,15681.00,78,164,283,161,286,298,44,29,54,,,2.15,16,37,22,11,45,35,29,51,48,,,66,22,,7,7
58447,"HERITAGE HOME HEALTH, INC","18645 SHERMAN WAY, SUITE 208",RESEDA,CA,91335,110,49,23.8,20.2,2.8,0.2,0.1,0.3,0.1,672733.00,355160.00,282103.00,7.0,,,81,18,31,14,35,16,,17,11,0,,2.51,20,47,18,10,51,47,31,20,53,69,,57,29,55,10,14
58448,ADVANCED HOME HEALTH CARE,123 S JACKSON STREET,GLENDALE,CA,91205,496,353,18.1,14.1,3.4,0.0,0.0,0.6,0.0,1254552.00,1857670.00,1450921.00,8.1,0,,73,155,198,44,309,71,,,264,0,,1.44,5,16,8,5,21,22,20,38,59,,,70,29,67,2,4
58449,STARBRIGHT HOME HEALTH SERVICES,1633 ERRINGER RD STE 201A,SIMI VALLEY,CA,93065,101,66,11.3,9.8,1.3,0.0,0.0,0.2,0.0,162415.00,270552.00,231017.00,0.0,0,,73,25,41,,,13,,28,19,0,,1.89,8,14,26,6,47,32,21,30,70,,,73,18,73,0,3
58450,"NURSE RESOURCE HOME HEALTH, INC","535 N BRAND BLVD, SUITE 200",GLENDALE,CA,91203,651,362,17.7,12.4,4.5,0.4,0.0,0.2,0.1,1731017.00,2429166.00,1951188.00,7.4,18,5791.00,77,129,233,132,230,131,27,53,139,0,12,2.46,15,38,14,10,43,48,28,33,53,63,,58,16,59,11,12
58451,"FAMILY HOME HEALTH AGENCY, LLC",411 E HUNTINGTON DRIVE SUITE 210,ARCADIA,CA,91006,238,184,11.9,10.2,1.3,0.1,0.0,0.1,0.1,396431.00,726526.00,594033.00,4.4,,,78,80,104,28,156,28,15,88,50,,,2.12,16,33,18,11,41,43,27,28,63,,,66,36,70,7,13
58452,"HEAVENLY HOME HEALTHCARE, INC","4430 SANTA MONICA, STE 201",LOS ANGELES,CA,90029,405,295,17.9,10.6,6.2,0.1,0.0,0.9,0.0,1044510.00,1635034.00,1301475.00,6.7,11,4538.00,76,104,191,147,148,170,21,14,78,0,12,1.48,10,19,13,9,26,25,17,31,39,66,,53,20,,4,5
58453,WHITE SHIELD HOME HEALTH CARE SERVICES,331 ARDEN STREET SUITE 200,GLENDALE,CA,91203,103,68,15.8,10.1,4.7,0.1,0.0,1.0,0.0,223416.00,341074.00,287668.00,1.0,,,72,28,40,17,51,58,,,,0,,1.62,10,41,22,3,35,28,26,75,41,66,,56,12,,16,4
58454,"FAMILY HEALTH SERVICES, INC","7136 HASKELL AVENUE, SUITE 108",VAN NUYS,CA,91406,461,231,17.3,11.6,4.4,0.0,0.1,1.1,0.0,1247388.00,1718851.00,1361637.00,7.0,11,5474.00,78,84,147,52,179,174,,11,19,,20,1.89,12,49,23,11,42,30,23,61,49,74,,68,31,,15,9
58455,L A CARE PROVIDER,"11850 WILSHIRE BLVD, STE 102",LOS ANGELES,CA,90025,364,98,17.9,9.7,3.2,0.3,0.2,4.5,0.0,1040657.00,1325365.00,1080656.00,4.6,16,5853.00,83,40,58,29,69,62,,19,,0,,2.12,15,55,19,13,47,40,23,65,58,72,,57,22,74,7,13
58456,"L A METROPOLITAN HOME HEALTH, INCORPORATION","17100 PIONEER BLVD, STE 313",ARTESIA,CA,90701,403,238,14.1,9.0,4.5,0.1,0.1,0.1,0.2,794814.00,1355778.00,1163748.00,0.8,16,6147.00,79,76,162,68,170,67,21,84,60,,,2.13,9,45,24,7,36,37,29,32,47,61,,55,24,46,12,11
58457,"GUARDIAN ANGEL HOME CARE, INC","3505 CAMINO DEL RIO SOUTH, SUITE 220",SAN DIEGO,CA,92108,605,239,18.3,4.5,10.6,2.0,0.2,0.6,0.5,2644830.00,2809777.00,2433050.00,0.0,50,21336.00,79,82,157,135,104,164,22,12,37,,,2.80,23,42,16,10,54,47,36,60,52,64,,60,21,61,12,16
58458,MEDIA HOME HEALTH,225 E BROADWAY SUITE 111,GLENDALE,CA,91205,550,302,16.6,14.0,2.5,0.0,0.0,0.1,0.0,1292621.00,1932953.00,1522030.00,7.7,39,15085.00,72,155,147,53,249,168,54,11,63,,,2.73,10,51,15,8,53,44,54,65,59,57,,64,20,,62,15
58459,SUPPORTIVE HOME HEALTH CARE CORP,"4520 WILSHIRE BLVD, SUITE 203",LOS ANGELES,CA,90010,741,497,19.6,14.1,3.5,0.1,0.1,1.8,0.1,2486932.00,2900610.00,2265722.00,8.6,37,14149.00,81,181,316,277,220,362,50,25,49,,,2.31,20,57,13,16,52,42,26,51,45,64,,69,20,68,12,13
58460,WESCARE HOME HEALTH PROVIDERS INC,"16921 PARTHENIA STREET, SUITE 203",NORTH HILLS,CA,91343,862,474,17.3,11.6,5.1,0.1,0.1,0.2,0.1,2740205.00,3021571.00,2603003.00,2.0,45,16997.00,80,156,318,262,212,280,22,36,126,,,2.59,20,45,12,12,52,50,39,52,51,62,,63,20,64,11,14
58461,"HEALTHNET HOME CARE SERVICES, INC",2025 N GLENOAKS BLVD SUITE 203,BURBANK,CA,91504,458,297,20.2,15.0,3.7,0.1,0.0,1.3,0.2,1327515.00,1659049.00,1301301.00,8.2,34,14201.00,77,125,172,150,147,183,14,21,75,,,2.20,16,32,20,13,36,41,26,44,46,64,,58,18,67,17,12
58462,"GUARDIAN HOME HEALTH CARE, INC",9800 S LA CIENEGA BLVD SUITE 110,INGLEWOOD,CA,90301,115,80,14.4,10.0,3.1,0.2,0.1,0.5,0.3,222281.00,352745.00,305369.00,1.1,,,71,37,43,32,48,19,20,,30,0,,2.45,13,23,20,9,51,46,25,36,66,,,58,10,63,13,11
58463,"CITY OF ANGELS BEST CARE, INC","1711 W TEMPLE STREET, SUITE 6679",LOS ANGELES,CA,90026,354,241,19.7,15.5,3.6,0.1,0.0,0.2,0.3,992944.00,1330598.00,1037590.00,8.8,30,11251.00,76,94,147,46,195,70,13,,141,0,,2.09,13,35,11,10,42,37,21,31,56,66,,,17,65,7,8
58464,AMBIANCE HOME HEALTH,"610 N. GLENOAKS BLVD, STE 102",BURBANK,CA,91502,234,159,17.0,11.4,4.7,0.6,0.0,0.2,0.0,565708.00,897665.00,735649.00,8.6,,,75,61,98,23,136,24,,0,128,,,2.03,8,22,13,4,26,28,18,40,69,70,,70,9,,4,8
58465,"L P G HEALTH CARE, INC",11360 VENTURA BLVD,STUDIO CITY,CA,91604,215,84,31.0,18.6,8.1,1.4,0.0,3.0,0.0,886073.00,1090498.00,849866.00,8.6,0,,76,33,51,,,51,0,,25,0,,2.23,17,33,21,10,48,33,14,,74,,,,24,,4,5
58466,"ADVENT HEALTHCARE SERVICES, INC","2707 E VALLEY BLVD, SUITE 306",WEST COVINA,CA,91792,33,27,11.6,7.9,3.1,0.2,0.2,0.0,0.3,63864.00,95562.00,83583.00,0.3,,,71,13,14,,,,,11,,0,0,2.81,15,33,19,0,63,52,26,26,70,52,,67,15,52,4,11
58467,"EGIDA HOME HEALTH CARE, INC","1007 S CENTRAL AVE, SUITE 210",GLENDALE,CA,91204,172,94,17.4,13.1,3.1,0.1,0.0,1.2,0.0,424011.00,639632.00,500571.00,8.4,,,78,47,47,42,52,50,,,34,0,,1.82,14,34,6,13,30,33,23,56,57,67,,70,14,60,9,5
58468,"PARADISE HOME HEALTH CARE SERVICES, INC.","12509 OXNARD STREET, SUITE 212P",NORTH HOLLYWOOD,CA,91606,676,340,20.9,13.6,5.5,0.3,0.0,1.4,0.1,2040066.00,2842560.00,2248106.00,7.3,17,6579.00,75,151,189,111,229,273,23,11,16,0,17,2.17,18,40,19,12,46,30,30,56,55,,,,22,,6,5
58469,"A AND E HOME HEALTH SERVICES, INC",2377 W FOOTHILL BLVD SUITE 14,UPLAND,CA,91786,92,30,25.3,17.7,4.4,0.0,0.0,3.2,0.0,305021.00,338876.00,270870.00,6.3,0,,75,16,14,0,30,25,,,0,0,,1.55,17,23,10,10,40,30,23,57,70,,,,33,,0,0
58471,"LIBERTY HOME HEALTH CARE, INC","125 E GLENOAKS BLVD, UNIT 104",GLENDALE,CA,91207,78,46,19.2,12.7,5.7,0.1,0.0,0.7,0.0,206416.00,320079.00,251136.00,8.0,0,,75,12,34,,,32,,,,0,,1.61,7,61,15,4,30,28,24,59,48,,,63,22,,2,2
58473,AAA HOME HEALTH CARE INC,"995 E LOS ANGELES AVENUE, SUITE #4",SIMI VALLEY,CA,93065,44,27,48.1,38.8,3.0,0.9,0.1,5.2,0.1,317550.00,172590.00,131122.00,8.8,,,80,,,12,15,21,0,,,0,,1.91,26,41,26,15,44,33,19,56,48,74,,,7,67,4,7
58474,"GBC CARE CONTINUUM, INC","150 EAST OLIVE AVENUE, SUITE 207",BURBANK,CA,91502,63,53,16.3,8.5,6.2,0.7,0.0,0.5,0.4,251851.00,226503.00,190663.00,2.7,14,6327.00,79,25,28,33,20,40,,,,0,,2.08,23,40,15,15,42,55,28,45,49,60,,68,17,49,9,19
58475,"BLUE SKY HOME HEALTH, INC","6450 BELLINGHAM AVENUE, SUITE A",NORTH HOLLYWOOD,CA,91606,491,263,17.1,13.1,3.4,0.0,0.0,0.5,0.0,1199196.00,1770949.00,1397532.00,7.8,19,6037.00,74,110,153,57,206,203,,12,21,,18,1.96,10,35,22,9,43,27,25,59,56,,,71,25,,4,8
58476,"DUHANEY HOME HEALTH CARE, INC",360 N SEPULVEDA BLVD SUITE 1048,EL SEGUNDO,CA,90245,395,142,22.8,14.5,4.1,0.1,0.1,4.0,0.0,1063447.00,1248803.00,1034285.00,3.1,15,6267.00,78,64,78,81,61,59,27,17,36,,,2.40,13,30,11,15,36,40,18,42,42,56,,40,12,54,8,8
58477,GIBRALTAR HOME HEALTH SERVICES LLC,"27001 AGOURA ROAD, SUITE 170",CALABASAS,CA,91301,178,107,18.2,12.5,4.1,0.2,0.0,1.3,0.1,440762.00,647079.00,510516.00,7.8,22,10239.00,74,54,53,50,57,36,53,0,18,0,0,3.20,13,29,20,21,60,49,33,37,59,65,,68,9,57,12,16
58478,FOREVER CARING HOME HEALTH SERVICES,"3756 SANTA ROSALIA DR, SUITE 520",LOS ANGELES,CA,90008,408,191,14.4,11.3,1.0,0.3,0.0,1.6,0.2,666047.00,1102229.00,888954.00,5.0,34,14767.00,69,70,121,39,152,11,163,0,15,,,2.23,6,20,26,8,48,34,39,42,54,51,,62,4,70,8,8
58479,VISION HOME HEALTH CARE,"5600 MOWRY SCHOOL ROAD, SUITE 250",NEWARK,CA,94560,233,118,19.8,9.1,8.5,1.5,0.1,0.6,0.1,643354.00,1219394.00,799951.00,0.3,13,4583.00,76,37,81,67,51,55,39,13,11,0,0,2.81,16,33,16,11,40,54,18,37,50,60,,45,15,48,10,14
58480,"HOLLYWOOD HEALTH SERVICES, INC","2117 N LAKE AVENUE, UNIT 101",ALTADENA,CA,91001,578,288,16.4,12.2,3.5,0.1,0.1,0.4,0.1,1326730.00,2077124.00,1641926.00,7.3,,,78,87,201,42,246,83,,,190,,,1.52,14,35,19,6,27,26,26,36,56,64,,,27,61,7,5
58481,"MBC HOME HEALTH SERVICES, INC.",2777 W BROADWAY,LOS ANGELES,CA,90041,258,122,21.9,16.6,3.7,0.6,0.4,0.5,0.1,818942.00,1021533.00,796434.00,8.9,12,4753.00,81,46,76,66,56,73,13,12,21,,,1.98,16,41,16,6,47,36,34,53,43,59,,55,21,55,14,16
58482,"OPTIMUM CARE HOME HEALTH SERVICES, INC","7340 FLORENCE AVE, SUITE 219",DOWNEY,CA,90240,63,42,9.2,8.5,0.6,0.1,0.0,0.0,0.0,118589.00,155516.00,133917.00,0.0,,,69,27,15,,,,31,,,0,0,1.83,2,17,38,5,45,26,40,40,50,50,,60,10,,24,7
58483,"HOLY INFANT HOME CARE, INC",791 MARYLIND AVE,CLAREMONT,CA,91711,710,308,17.8,12.9,3.4,0.3,0.0,0.9,0.2,1992387.00,2179818.00,1870679.00,4.7,21,8929.00,74,111,197,84,224,109,51,22,118,,,2.52,13,32,16,9,49,38,39,43,65,70,,53,14,65,16,12
58484,"EFFICIENT HOME HEALTH SERVICES, INC","8925 SEPULVEDA BLVD, SUITE 201",NORTH HILLS,CA,91343,197,60,12.6,9.4,2.1,0.0,0.1,1.1,0.0,341194.00,494220.00,422160.00,0.1,,,81,20,40,45,15,47,,,,0,0,1.97,17,70,20,7,60,30,20,32,55,62,,38,23,42,25,12
58485,HOMEBOUND HEALTH CARE SERVICES,"10515 BALBOA BLVD, SUITE 355",GRANADA HILLS,CA,91344,450,176,13.9,8.8,3.3,0.1,0.0,1.7,0.0,1034563.00,1308368.00,1116811.00,0.1,,,79,71,105,69,107,106,,13,44,0,,2.46,23,42,19,15,54,45,47,49,52,70,,65,20,51,9,11
58486,ST BERNARDINE CARE PROVIDERS INC,"18064 WIKA ROAD, SUITE #201",APPLE VALLEY,CA,92307,255,214,13.4,7.9,4.3,0.4,0.1,0.5,0.1,725098.00,809981.00,714391.00,3.0,37,13956.00,74,88,126,126,88,124,35,,50,0,,2.43,20,29,20,17,50,59,41,30,57,64,,63,16,54,7,18
58487,"AMERICAN DREAM HOME HEALTH  CARE, INC","5655 LINDERO CANYON ROAD, SUITE 302",WESTLAKE VILLAGE,CA,91362,83,56,14.8,10.0,4.8,0.0,0.0,0.0,0.0,191982.00,270330.00,230210.00,0.0,,,78,18,38,,,,,33,14,0,,1.62,4,36,20,4,34,36,16,16,,,,,23,,5,4
58490,COMPANION HOME HEALTH INC,"4199 FLAT ROCK DRIVE, SUITE #200",RIVERSIDE,CA,92505,231,146,13.6,7.7,5.0,0.4,0.0,0.2,0.2,399843.00,684298.00,622697.00,0.0,18,8883.00,77,72,74,106,40,107,13,,19,0,,2.32,17,29,11,21,48,53,32,36,45,61,,53,11,51,5,16
58491,DIVINE CARE HOME HEALTH SERVICES INC,"1985 YOSEMITE AVENUE, SUITE 250",SIMI VALLEY,CA,93063,382,218,16.8,11.5,3.9,0.5,0.0,0.8,0.1,882075.00,1307882.00,1084301.00,2.2,14,5922.00,75,94,124,73,145,110,20,37,51,0,0,2.34,11,44,16,11,43,45,39,53,54,64,,61,24,57,34,11
58492,ST CLAIRE'S HOME HEALTH,"27171 CALARAGA AVENUE, SUITE 12",HAYWARD,CA,94545,298,214,19.8,12.7,4.6,1.8,0.1,0.5,0.1,782048.00,1421956.00,924600.00,1.4,,,80,82,132,152,62,158,,24,22,0,,2.34,28,37,14,19,56,54,28,34,47,70,,60,14,50,4,15
58493,ALPHA PLUS HOME HEALTH SERVICES,"7227 BROADWAY, SUITE 201",LEMON GROVE,CA,91945,203,175,16.2,10.8,4.5,0.7,0.0,0.0,0.2,507227.00,627532.00,550072.00,0.8,28,11177.00,72,69,106,52,123,58,20,13,80,,,2.74,11,35,15,11,61,54,33,44,65,68,,55,15,47,17,9
58494,PURITY HOME HEALTH SERVICES,"12631 E IMPERIAL HIGHWAY, STE D-118",SANTA FE SPRINGS,CA,90670,90,57,15.1,10.8,4.0,0.0,0.0,0.3,0.0,298809.00,260844.00,222432.00,0.2,0,,76,19,38,,,,,24,21,0,,1.92,0,46,14,12,19,51,12,11,47,65,,39,16,58,9,11
58495,"HOMEHEALTH SOLUTION, INC",17000 VENTURA BLVD SUITE 201,ENCINO,CA,91316,28,25,12.7,9.9,2.7,0.0,0.0,0.0,0.0,53329.00,82633.00,71114.00,0.0,0,,81,,,,,,0,,17,0,0,2.42,16,48,20,0,40,56,24,32,,,,56,24,72,4,12
58496,"MANAGED CARE AT HOME, INC","830 HILLVIEW COURT, SUITE 225",MILPITAS,CA,95035,625,539,13.7,6.8,4.9,1.4,0.2,0.2,0.1,1386293.00,2726437.00,1799962.00,0.2,83,59311.00,78,255,284,405,134,362,49,62,56,,,1.84,21,26,15,13,31,47,22,45,41,55,,41,15,42,5,14
58497,"ASSUMPTION HOME CARE, INC","11750 STERLING AVENUE,  SUITE #C",RIVERSIDE,CA,92503,495,296,15.8,10.4,4.4,0.3,0.1,0.4,0.2,1184187.00,1501340.00,1345458.00,0.1,24,9965.00,78,105,191,131,165,132,46,46,66,,,2.61,19,40,20,10,52,57,40,38,57,75,,67,22,63,9,18
58498,"SUPERIOR HOME HEALTH SERVICES, INC.","7352 FOOTHILL BLVD, STE 102",TUJUNGA,CA,91042,603,207,22.0,14.1,3.6,0.5,0.1,3.6,0.1,1718666.00,2115933.00,1658348.00,8.2,18,7901.00,83,85,122,136,71,155,,21,25,0,,2.50,28,41,10,16,53,43,27,39,44,68,,69,24,59,13,13
58499,"GOOD SPIRIT HOME HEALTH SERVICES, INC","8322 BEVERLY BLVD, # 305",LOS ANGELES,CA,90048,75,32,12.9,8.8,3.9,0.1,0.0,0.1,0.0,129022.00,245553.00,204027.00,2.8,0,,78,,,,,17,0,,11,0,,2.43,19,44,6,9,47,44,19,69,59,63,,50,25,75,6,9
59000,"MIRACLE HOME HEALTH CARE, INC","6399 WILSHIRE BLVD, SUITE 810, 1010",LOS ANGELES,CA,90048,945,487,20.1,13.5,3.5,0.6,0.2,2.0,0.3,3915939.00,3393900.00,2731487.00,5.8,111,45759.00,73,187,300,140,347,149,139,37,157,,,2.78,14,29,14,10,52,50,34,43,56,59,,64,15,53,17,14
59001,GREATER HOME HEALTH CARE INCORPORATED,"2204 TORRANCE BLVD, SUITE 101B",TORRANCE,CA,90501,252,148,13.5,9.6,3.2,0.1,0.0,0.5,0.1,472043.00,796481.00,680236.00,0.0,,,69,72,76,17,131,28,87,,30,0,,1.97,5,28,36,7,37,32,30,49,58,64,,72,12,,20,7
59002,"ACKNOWLEDGE HOME HEALTH, INC","3415 S SEPULVEDA BLVD, SUITE 205",LOS ANGELES,CA,90034,88,55,19.7,15.5,3.2,0.1,0.0,0.5,0.4,262327.00,326537.00,256913.00,8.2,,,76,40,15,33,22,27,14,,,0,,2.01,5,18,7,9,25,45,22,20,67,40,75,51,9,33,5,2
59003,WEST COAST NURSING VENTURA INC,2955 E HILLCREST DR STE 121,THOUSAND OAKS,CA,91362,182,170,12.5,3.9,8.1,0.4,0.1,0.1,0.0,417191.00,662975.00,545675.00,0.0,12,7725.00,78,69,101,153,17,145,,,,0,,1.43,19,15,14,14,30,29,11,35,29,65,,54,19,75,2,9
59004,"NEW BEGINNINGS HOME HEALTH CARE, INC","5300 SANTA MONICA BLVD, SUITE 304",LOS ANGELES,CA,90029,365,228,16.0,12.4,3.2,0.2,0.0,0.2,0.1,812835.00,1347717.00,1048832.00,8.7,,,77,83,145,13,215,14,17,37,157,,,1.66,5,28,15,5,29,24,19,39,58,68,,60,26,,3,8
59005,"OPTIMA HEALTH CARE, INC",4532 RINETTI LANE,LA CANADA,CA,91011,246,90,29.0,17.8,5.4,0.1,0.6,5.1,0.1,972332.00,1086180.00,838664.00,9.4,,,82,39,51,,,74,,,,0,,2.06,20,60,17,12,43,38,31,64,50,,,,37,,10,12
59006,"ARCHANGEL HOME HEALTH, INC",8607 IMPERIAL HWY 200,DOWNEY,CA,90242,443,335,16.2,10.9,4.8,0.3,0.1,0.1,0.0,1311827.00,1607982.00,1310402.00,6.3,,,75,135,200,65,270,103,32,113,81,,,2.19,10,39,16,8,45,41,30,35,68,65,,61,16,69,22,8
59007,THE DOCTOR'S CHOICE AGENCY,"6222 WILSHIRE BLVD, SUITE 515",LOS ANGELES,CA,90048,849,633,16.8,8.6,5.8,0.7,0.2,1.5,0.1,1931758.00,3035387.00,2537009.00,2.1,59,22838.00,78,251,382,439,194,466,60,31,59,0,17,2.57,20,29,14,18,46,48,24,41,40,73,,63,19,68,11,15
59008,"RAINBOW HOME HEALTH CARE AGENCY, INC","19401 S VERMONT AVENUE, SUITE E101",TORRANCE,CA,90502,233,61,10.9,10.7,0.1,0.0,0.0,0.0,0.1,344922.00,589627.00,498645.00,1.2,,,79,16,45,,,,,,48,,,1.73,7,28,26,7,21,23,25,39,72,67,,57,46,,7,5
59009,ST JOSEPH HOME HEALTH,"1525 MCCARTHY BLVD, SUITE 208",MILPITAS,CA,95035,685,419,24.9,16.2,4.5,1.0,0.1,2.9,0.1,2238897.00,3474350.00,2074553.00,9.1,48,26947.00,79,166,253,244,175,210,,120,72,0,,2.07,17,36,12,12,34,37,17,26,50,70,,45,16,47,6,11
59010,CENTRAL COAST HOME HEALTH INC,253 GRANADA DR STE D,SAN LUIS OBISPO,CA,93401,3051,2103,13.7,5.8,5.7,1.0,0.8,0.2,0.2,6576522.00,10730240.00,8825996.00,0.1,221,110251.00,80,794,1309,1773,330,1903,,29,135,,18,1.71,21,36,10,12,33,34,25,32,29,45,,36,13,56,5,11
59011,"APEX HOME HEALTH CARE, INC",1619 1/2 VICTORY BOULEVARD,GLENDALE,CA,91201,65,45,19.4,14.8,3.4,0.4,0.0,0.8,0.0,161991.00,248638.00,194113.00,8.4,0,,79,14,31,,,38,0,,,0,,1.97,16,40,13,11,47,29,31,44,73,,,73,20,,9,7
59012,"A TO Z HOME HEALTH, INC",212 NORTH GLENDALE AVE SUITE 200,GLENDALE,CA,91206,796,513,23.3,15.3,5.1,0.6,0.1,2.1,0.1,6466933.00,3218882.00,2509236.00,8.6,,,79,169,344,120,393,366,,41,65,,33,2.02,11,32,9,13,36,33,25,43,49,73,,62,18,,5,8
59013,QUALITY FIRST HOME HEALTH CARE,600 NORTH MOUNTAIN AVENUE SUITE B205,UPLAND,CA,91786,457,304,13.7,9.7,3.2,0.2,0.1,0.5,0.1,1001560.00,1350453.00,1157622.00,1.4,31,11908.00,75,116,188,97,207,125,28,24,117,,,2.62,19,27,17,15,52,39,35,31,62,74,,60,27,72,8,13
59015,"TRIUNE HOME HEALTH PROVIDER, INC",6030 RIVERSIDE DRIVE SUITE H,CHINO,CA,91710,33,25,12.2,9.0,3.2,0.0,0.0,0.0,0.0,56419.00,94180.00,84526.00,0.0,,,77,,,,,,,0,15,0,0,1.91,20,20,20,12,56,28,36,44,44,68,,52,8,72,4,0
59016,HEALTH LINK HOME HEALTH AGENCY,"1000 BRANNAN STREET, SUITE 205",SAN FRANCISCO,CA,94103,370,232,16.8,10.8,2.8,0.6,0.2,2.3,0.1,1449847.00,1404586.00,936178.00,0.2,39,20018.00,83,80,152,140,92,190,14,14,,,,2.04,25,56,15,15,43,46,22,48,43,59,,53,17,55,6,10
59017,"HEAVEN HOME HEALTH CARE, INC","14557 FRIAR ST, STE A1",VAN NUYS,CA,91411,1207,616,25.5,17.9,3.2,0.2,0.0,3.9,0.1,4210160.00,4587406.00,3560556.00,9.0,49,17802.00,78,248,368,152,464,453,88,14,52,,,2.28,14,35,20,13,50,50,21,56,65,74,,,28,,10,9
59018,WELLNESS HOME HEALTH CARE INC,"300 W GLENOAKS BLVD, STE 302",GLENDALE,CA,91202,182,85,21.3,14.9,4.0,1.1,0.1,1.2,0.1,474460.00,721537.00,581638.00,5.6,,,83,31,54,32,53,69,,,,0,,2.42,26,52,9,15,60,51,40,55,60,,,,29,73,11,14
59019,"RAE STAR HEALTH SYSTEMS, INC",17215 STUDEBAKER ROAD SUITE 175,CERRITOS,CA,90703,496,227,19.9,15.3,4.0,0.1,0.0,0.4,0.1,1534822.00,1909094.00,1487227.00,8.8,14,5392.00,79,68,159,60,167,87,24,22,82,0,12,2.44,15,45,14,7,43,43,19,34,68,64,,56,12,73,8,16
59020,"BRIO HOME HEALTH SERVICES, INC","14712 PIPELINE AVENUE, #B",CHINO,CA,91709,471,290,14.2,8.6,3.8,0.3,0.1,1.1,0.3,933443.00,1410420.00,1263872.00,0.0,24,7567.00,76,106,184,101,189,111,37,18,119,,,3.01,19,41,12,11,56,53,34,37,62,57,,60,19,59,10,16
59021,CARDINAL HOME HEALTH CARE,13841 ROSWELL AVENUE SUITE H,CHINO,CA,91710,628,296,21.0,12.0,6.4,1.7,0.1,0.6,0.2,1966102.00,2601292.00,2163023.00,3.6,43,16896.00,78,117,179,85,211,96,26,20,147,,,2.72,18,48,22,10,54,47,29,39,58,65,,69,19,75,13,18
59022,"DEPENDABLE HOME HEALTH, INC","16922 AIRPORT BOULEVARD, BUILDING 1, SUITE 17",MOJAVE,CA,93501,400,198,15.7,10.8,2.2,0.0,0.1,2.5,0.1,833358.00,1198849.00,1025221.00,1.6,20,8752.00,77,67,131,116,82,122,26,,44,0,,2.64,16,30,15,15,48,51,45,34,60,62,,70,17,61,7,15
59023,"ARKEN HEALTHCARE SERVICES, INC","1700 HAMNER AVE, SUITE # 200",NORCO,CA,92860,92,55,16.0,9.7,5.5,0.0,0.0,0.7,0.1,234269.00,287401.00,257509.00,1.3,,,82,17,38,29,26,36,,,15,0,0,2.40,9,53,44,4,67,44,38,33,49,49,,55,9,62,18,7
59024,BUENA VENTURA HOME HEALTH AGENCY,"5924 E LOS ANGELES AVENUE, SUITE W",SIMI VALLEY,CA,93063,207,79,14.6,13.4,1.0,0.1,0.0,0.0,0.0,623603.00,626859.00,478619.00,8.8,,,78,38,41,16,63,13,24,,30,,,2.32,22,32,14,9,49,46,43,39,61,66,,70,14,63,10,14
59025,"SANROSE HOME HEALTH SERVICES, INC","1080 N INDIAN CANYON DRIVE, STE #205",PALM SPRINGS,CA,92262,121,110,15.5,8.7,6.2,0.2,0.0,0.3,0.1,275261.00,388616.00,351234.00,0.7,,,77,57,53,65,45,89,,,15,0,,2.21,22,42,8,12,41,44,35,49,44,59,,66,14,55,8,14
59026,"AFFINITY HOME HEALTH CARE SERVICES, INC","5033 ARLINGTON AVENUE, SUITE A",RIVERSIDE,CA,92504,575,382,17.4,11.5,4.1,0.3,0.1,0.9,0.5,1373382.00,1895488.00,1624258.00,5.3,56,22929.00,74,135,247,181,201,222,43,12,102,,,2.69,13,26,17,9,53,53,39,36,55,53,,56,13,53,7,16
