HHRG,HHRG Description,State,Total Episodes,Distinct Beneficiaries,Average HHA Charge Amount,Average HHA Medicare Payment Amount,Average HHA Medicare Standard Payment Amount
1CFP,"Early Episode, 0-13 therapies,Clinical Severity Level 3,  Functional Severity Level 1,Service Severity Level 5",MD,102,102,3834.00,3832.00,3896.00
1CFP,"Early Episode, 0-13 therapies,Clinical Severity Level 3,  Functional Severity Level 1,Service Severity Level 5",ME,24,24,3818.00,3712.00,3931.00
1CFP,"Early Episode, 0-13 therapies,Clinical Severity Level 3,  Functional Severity Level 1,Service Severity Level 5",MI,350,343,3660.00,3618.00,3869.00
1CFP,"Early Episode, 0-13 therapies,Clinical Severity Level 3,  Functional Severity Level 1,Service Severity Level 5",MN,93,92,4279.00,4007.00,3910.00
1CFP,"Early Episode, 0-13 therapies,Clinical Severity Level 3,  Functional Severity Level 1,Service Severity Level 5",MO,114,113,3807.00,3467.00,3908.00
1CFP,"Early Episode, 0-13 therapies,Clinical Severity Level 3,  Functional Severity Level 1,Service Severity Level 5",MS,34,34,3899.00,3262.00,3923.00
1CFP,"Early Episode, 0-13 therapies,Clinical Severity Level 3,  Functional Severity Level 1,Service Severity Level 5",MT,18,18,3897.00,3892.00,3974.00
1CFP,"Early Episode, 0-13 therapies,Clinical Severity Level 3,  Functional Severity Level 1,Service Severity Level 5",NC,216,214,3654.00,3465.00,3910.00
1CFP,"Early Episode, 0-13 therapies,Clinical Severity Level 3,  Functional Severity Level 1,Service Severity Level 5",NE,45,45,3633.00,3666.00,3883.00
1CFP,"Early Episode, 0-13 therapies,Clinical Severity Level 3,  Functional Severity Level 1,Service Severity Level 5",NH,34,34,4046.00,4124.00,3993.00
1CFP,"Early Episode, 0-13 therapies,Clinical Severity Level 3,  Functional Severity Level 1,Service Severity Level 5",NJ,64,64,4590.00,4256.00,3917.00
1CFP,"Early Episode, 0-13 therapies,Clinical Severity Level 3,  Functional Severity Level 1,Service Severity Level 5",NM,48,47,4019.00,3701.00,3916.00
1CFP,"Early Episode, 0-13 therapies,Clinical Severity Level 3,  Functional Severity Level 1,Service Severity Level 5",NV,57,56,4239.00,4493.00,4017.00
1CFP,"Early Episode, 0-13 therapies,Clinical Severity Level 3,  Functional Severity Level 1,Service Severity Level 5",NY,108,105,4203.00,4046.00,3987.00
1CFP,"Early Episode, 0-13 therapies,Clinical Severity Level 3,  Functional Severity Level 1,Service Severity Level 5",OH,388,382,3639.00,3586.00,3927.00
1CFP,"Early Episode, 0-13 therapies,Clinical Severity Level 3,  Functional Severity Level 1,Service Severity Level 5",OK,119,118,4147.00,3317.00,3874.00
1CFP,"Early Episode, 0-13 therapies,Clinical Severity Level 3,  Functional Severity Level 1,Service Severity Level 5",OR,59,59,5197.00,4158.00,3918.00
1CFP,"Early Episode, 0-13 therapies,Clinical Severity Level 3,  Functional Severity Level 1,Service Severity Level 5",PA,270,270,4342.00,3679.00,3931.00
1CFP,"Early Episode, 0-13 therapies,Clinical Severity Level 3,  Functional Severity Level 1,Service Severity Level 5",RI,37,37,3574.00,4165.00,3988.00
1CFP,"Early Episode, 0-13 therapies,Clinical Severity Level 3,  Functional Severity Level 1,Service Severity Level 5",SC,58,58,3878.00,3517.00,3943.00
1CFP,"Early Episode, 0-13 therapies,Clinical Severity Level 3,  Functional Severity Level 1,Service Severity Level 5",SD,15,14,5394.00,3392.00,3782.00
1CFP,"Early Episode, 0-13 therapies,Clinical Severity Level 3,  Functional Severity Level 1,Service Severity Level 5",TN,85,83,3798.00,3383.00,3916.00
1CFP,"Early Episode, 0-13 therapies,Clinical Severity Level 3,  Functional Severity Level 1,Service Severity Level 5",TX,716,689,3762.00,3647.00,3903.00
1CFP,"Early Episode, 0-13 therapies,Clinical Severity Level 3,  Functional Severity Level 1,Service Severity Level 5",UT,64,64,3733.00,3803.00,3990.00
1CFP,"Early Episode, 0-13 therapies,Clinical Severity Level 3,  Functional Severity Level 1,Service Severity Level 5",VA,140,139,3573.00,3606.00,3919.00
1CFP,"Early Episode, 0-13 therapies,Clinical Severity Level 3,  Functional Severity Level 1,Service Severity Level 5",VT,20,20,4179.00,4119.00,4039.00
1CFP,"Early Episode, 0-13 therapies,Clinical Severity Level 3,  Functional Severity Level 1,Service Severity Level 5",WA,68,68,5818.00,4271.00,3917.00
1CFP,"Early Episode, 0-13 therapies,Clinical Severity Level 3,  Functional Severity Level 1,Service Severity Level 5",WI,87,87,4477.00,3788.00,3924.00
1CFP,"Early Episode, 0-13 therapies,Clinical Severity Level 3,  Functional Severity Level 1,Service Severity Level 5",WV,56,55,3225.00,3279.00,3868.00
1CGK,"Early Episode, 0-13 therapies,Clinical Severity Level 3, Functional Severity Level 2,Service Severity Level 1",AK,184,171,2968.00,2883.00,2427.00
1CGK,"Early Episode, 0-13 therapies,Clinical Severity Level 3, Functional Severity Level 2,Service Severity Level 1",AL,9994,8848,1904.00,1961.00,2414.00
1CGK,"Early Episode, 0-13 therapies,Clinical Severity Level 3, Functional Severity Level 2,Service Severity Level 1",AR,4793,4257,2543.00,2093.00,2465.00
1CGK,"Early Episode, 0-13 therapies,Clinical Severity Level 3, Functional Severity Level 2,Service Severity Level 1",AZ,4274,3940,2194.00,2397.00,2406.00
1CGK,"Early Episode, 0-13 therapies,Clinical Severity Level 3, Functional Severity Level 2,Service Severity Level 1",CA,55951,47451,2352.00,3014.00,2451.00
1CGK,"Early Episode, 0-13 therapies,Clinical Severity Level 3, Functional Severity Level 2,Service Severity Level 1",CO,2736,2540,2403.00,2497.00,2473.00
1CGK,"Early Episode, 0-13 therapies,Clinical Severity Level 3, Functional Severity Level 2,Service Severity Level 1",CT,6306,5634,2088.00,2760.00,2435.00
1CGK,"Early Episode, 0-13 therapies,Clinical Severity Level 3, Functional Severity Level 2,Service Severity Level 1",DC,296,284,2602.00,2484.00,2426.00
1CGK,"Early Episode, 0-13 therapies,Clinical Severity Level 3, Functional Severity Level 2,Service Severity Level 1",DE,2120,1909,2013.00,2478.00,2416.00
1CGK,"Early Episode, 0-13 therapies,Clinical Severity Level 3, Functional Severity Level 2,Service Severity Level 1",FL,46053,41501,2239.00,2345.00,2452.00
1CGK,"Early Episode, 0-13 therapies,Clinical Severity Level 3, Functional Severity Level 2,Service Severity Level 1",GA,10558,9457,2071.00,2195.00,2444.00
1CGK,"Early Episode, 0-13 therapies,Clinical Severity Level 3, Functional Severity Level 2,Service Severity Level 1",HI,163,154,2723.00,2716.00,2454.00
1CGK,"Early Episode, 0-13 therapies,Clinical Severity Level 3, Functional Severity Level 2,Service Severity Level 1",IA,4262,3877,1935.00,2236.00,2429.00
1CGK,"Early Episode, 0-13 therapies,Clinical Severity Level 3, Functional Severity Level 2,Service Severity Level 1",ID,1215,1114,2633.00,2298.00,2467.00
1CGK,"Early Episode, 0-13 therapies,Clinical Severity Level 3, Functional Severity Level 2,Service Severity Level 1",IL,32284,25376,1896.00,2393.00,2393.00
1CGK,"Early Episode, 0-13 therapies,Clinical Severity Level 3, Functional Severity Level 2,Service Severity Level 1",IN,6867,6090,2236.00,2278.00,2423.00
1CGK,"Early Episode, 0-13 therapies,Clinical Severity Level 3, Functional Severity Level 2,Service Severity Level 1",KS,2750,2481,2182.00,2272.00,2479.00
1CGK,"Early Episode, 0-13 therapies,Clinical Severity Level 3, Functional Severity Level 2,Service Severity Level 1",KY,7118,6332,2034.00,2122.00,2432.00
1CGK,"Early Episode, 0-13 therapies,Clinical Severity Level 3, Functional Severity Level 2,Service Severity Level 1",LA,10012,8569,2057.00,2062.00,2434.00
1CGK,"Early Episode, 0-13 therapies,Clinical Severity Level 3, Functional Severity Level 2,Service Severity Level 1",MA,18467,16337,2368.00,2720.00,2430.00
1CGK,"Early Episode, 0-13 therapies,Clinical Severity Level 3, Functional Severity Level 2,Service Severity Level 1",MD,6323,5883,2243.00,2345.00,2417.00
1CGK,"Early Episode, 0-13 therapies,Clinical Severity Level 3, Functional Severity Level 2,Service Severity Level 1",ME,3110,2800,2011.00,2263.00,2437.00
1CGK,"Early Episode, 0-13 therapies,Clinical Severity Level 3, Functional Severity Level 2,Service Severity Level 1",MI,18331,16563,2112.00,2255.00,2407.00
1CGK,"Early Episode, 0-13 therapies,Clinical Severity Level 3, Functional Severity Level 2,Service Severity Level 1",MN,3640,3350,2571.00,2574.00,2453.00
1CGK,"Early Episode, 0-13 therapies,Clinical Severity Level 3, Functional Severity Level 2,Service Severity Level 1",MO,9307,8485,2139.00,2187.00,2411.00
1CGK,"Early Episode, 0-13 therapies,Clinical Severity Level 3, Functional Severity Level 2,Service Severity Level 1",MS,8539,7191,1875.00,2017.00,2415.00
1CGK,"Early Episode, 0-13 therapies,Clinical Severity Level 3, Functional Severity Level 2,Service Severity Level 1",MT,546,513,2115.00,2314.00,2466.00
1CGK,"Early Episode, 0-13 therapies,Clinical Severity Level 3, Functional Severity Level 2,Service Severity Level 1",NC,10707,9749,1980.00,2171.00,2424.00
1CGK,"Early Episode, 0-13 therapies,Clinical Severity Level 3, Functional Severity Level 2,Service Severity Level 1",ND,573,544,2390.00,1961.00,2425.00
1CGK,"Early Episode, 0-13 therapies,Clinical Severity Level 3, Functional Severity Level 2,Service Severity Level 1",NE,1791,1667,2281.00,2322.00,2431.00
1CGK,"Early Episode, 0-13 therapies,Clinical Severity Level 3, Functional Severity Level 2,Service Severity Level 1",NH,2836,2557,2267.00,2539.00,2462.00
1CGK,"Early Episode, 0-13 therapies,Clinical Severity Level 3, Functional Severity Level 2,Service Severity Level 1",NJ,12802,11702,2397.00,2638.00,2425.00
1CGK,"Early Episode, 0-13 therapies,Clinical Severity Level 3, Functional Severity Level 2,Service Severity Level 1",NM,1817,1628,2313.00,2385.00,2475.00
1CGK,"Early Episode, 0-13 therapies,Clinical Severity Level 3, Functional Severity Level 2,Service Severity Level 1",NV,3518,3133,2357.00,2682.00,2432.00
1CGK,"Early Episode, 0-13 therapies,Clinical Severity Level 3, Functional Severity Level 2,Service Severity Level 1",NY,27093,24438,2898.00,2824.00,2476.00
1CGK,"Early Episode, 0-13 therapies,Clinical Severity Level 3, Functional Severity Level 2,Service Severity Level 1",OH,15165,13531,2195.00,2278.00,2447.00
1CGK,"Early Episode, 0-13 therapies,Clinical Severity Level 3, Functional Severity Level 2,Service Severity Level 1",OK,9833,8258,2071.00,2134.00,2450.00
1CGK,"Early Episode, 0-13 therapies,Clinical Severity Level 3, Functional Severity Level 2,Service Severity Level 1",OR,2399,2191,2958.00,2566.00,2445.00
1CGK,"Early Episode, 0-13 therapies,Clinical Severity Level 3, Functional Severity Level 2,Service Severity Level 1",PA,20386,18339,2512.00,2321.00,2426.00
1CGK,"Early Episode, 0-13 therapies,Clinical Severity Level 3, Functional Severity Level 2,Service Severity Level 1",PR,391,338,3208.00,1431.00,2504.00
1CGK,"Early Episode, 0-13 therapies,Clinical Severity Level 3, Functional Severity Level 2,Service Severity Level 1",RI,1938,1745,2363.00,2514.00,2424.00
1CGK,"Early Episode, 0-13 therapies,Clinical Severity Level 3, Functional Severity Level 2,Service Severity Level 1",SC,5518,5025,2042.00,2188.00,2433.00
1CGK,"Early Episode, 0-13 therapies,Clinical Severity Level 3, Functional Severity Level 2,Service Severity Level 1",SD,373,354,2079.00,2125.00,2409.00
1CGK,"Early Episode, 0-13 therapies,Clinical Severity Level 3, Functional Severity Level 2,Service Severity Level 1",TN,9505,8390,2010.00,2037.00,2412.00
1CGK,"Early Episode, 0-13 therapies,Clinical Severity Level 3, Functional Severity Level 2,Service Severity Level 1",TX,49091,40411,2113.00,2280.00,2448.00
1CGK,"Early Episode, 0-13 therapies,Clinical Severity Level 3, Functional Severity Level 2,Service Severity Level 1",UT,1912,1760,2605.00,2430.00,2494.00
1CGK,"Early Episode, 0-13 therapies,Clinical Severity Level 3, Functional Severity Level 2,Service Severity Level 1",VA,10059,9177,2215.00,2235.00,2422.00
1CGK,"Early Episode, 0-13 therapies,Clinical Severity Level 3, Functional Severity Level 2,Service Severity Level 1",VT,1584,1402,2302.00,2463.00,2443.00
1CGK,"Early Episode, 0-13 therapies,Clinical Severity Level 3, Functional Severity Level 2,Service Severity Level 1",WA,4069,3725,3067.00,2616.00,2438.00
1CGK,"Early Episode, 0-13 therapies,Clinical Severity Level 3, Functional Severity Level 2,Service Severity Level 1",WI,5116,4661,2519.00,2434.00,2478.00
1CGK,"Early Episode, 0-13 therapies,Clinical Severity Level 3, Functional Severity Level 2,Service Severity Level 1",WV,2845,2554,2053.00,2033.00,2431.00
1CGK,"Early Episode, 0-13 therapies,Clinical Severity Level 3, Functional Severity Level 2,Service Severity Level 1",WY,268,239,2480.00,2458.00,2484.00
1CGL,"Early Episode, 0-13 therapies,Clinical Severity Level 3,  Functional Severity Level 2,Service Severity Level 2",AK,39,38,3252.00,3242.00,2754.00
1CGL,"Early Episode, 0-13 therapies,Clinical Severity Level 3,  Functional Severity Level 2,Service Severity Level 2",AL,683,675,2649.00,2305.00,2828.00
1CGL,"Early Episode, 0-13 therapies,Clinical Severity Level 3,  Functional Severity Level 2,Service Severity Level 2",AR,294,292,2876.00,2397.00,2830.00
1CGL,"Early Episode, 0-13 therapies,Clinical Severity Level 3,  Functional Severity Level 2,Service Severity Level 2",AZ,568,561,2351.00,2772.00,2777.00
1CGL,"Early Episode, 0-13 therapies,Clinical Severity Level 3,  Functional Severity Level 2,Service Severity Level 2",CA,3866,3834,3353.00,3564.00,2853.00
1CGL,"Early Episode, 0-13 therapies,Clinical Severity Level 3,  Functional Severity Level 2,Service Severity Level 2",CO,426,424,2326.00,2760.00,2807.00
1CGL,"Early Episode, 0-13 therapies,Clinical Severity Level 3,  Functional Severity Level 2,Service Severity Level 2",CT,642,638,2585.00,3218.00,2841.00
1CGL,"Early Episode, 0-13 therapies,Clinical Severity Level 3,  Functional Severity Level 2,Service Severity Level 2",DC,48,48,2812.00,2909.00,2837.00
1CGL,"Early Episode, 0-13 therapies,Clinical Severity Level 3,  Functional Severity Level 2,Service Severity Level 2",DE,293,291,2262.00,2881.00,2833.00
1CGL,"Early Episode, 0-13 therapies,Clinical Severity Level 3,  Functional Severity Level 2,Service Severity Level 2",FL,3442,3430,2462.00,2585.00,2790.00
1CGL,"Early Episode, 0-13 therapies,Clinical Severity Level 3,  Functional Severity Level 2,Service Severity Level 2",GA,986,984,2459.00,2500.00,2820.00
1CGL,"Early Episode, 0-13 therapies,Clinical Severity Level 3,  Functional Severity Level 2,Service Severity Level 2",HI,27,27,2524.00,3106.00,2736.00
1CGL,"Early Episode, 0-13 therapies,Clinical Severity Level 3,  Functional Severity Level 2,Service Severity Level 2",IA,424,422,2359.00,2592.00,2834.00
1CGL,"Early Episode, 0-13 therapies,Clinical Severity Level 3,  Functional Severity Level 2,Service Severity Level 2",ID,182,181,2949.00,2613.00,2866.00
1CGL,"Early Episode, 0-13 therapies,Clinical Severity Level 3,  Functional Severity Level 2,Service Severity Level 2",IL,2307,2289,2825.00,2790.00,2824.00
1CGL,"Early Episode, 0-13 therapies,Clinical Severity Level 3,  Functional Severity Level 2,Service Severity Level 2",IN,685,679,2664.00,2652.00,2828.00
1CGL,"Early Episode, 0-13 therapies,Clinical Severity Level 3,  Functional Severity Level 2,Service Severity Level 2",KS,329,329,2274.00,2506.00,2809.00
1CGL,"Early Episode, 0-13 therapies,Clinical Severity Level 3,  Functional Severity Level 2,Service Severity Level 2",KY,606,602,2433.00,2444.00,2813.00
1CGL,"Early Episode, 0-13 therapies,Clinical Severity Level 3,  Functional Severity Level 2,Service Severity Level 2",LA,514,510,2852.00,2387.00,2837.00
1CGL,"Early Episode, 0-13 therapies,Clinical Severity Level 3,  Functional Severity Level 2,Service Severity Level 2",MA,1555,1543,2873.00,3156.00,2841.00
1CGL,"Early Episode, 0-13 therapies,Clinical Severity Level 3,  Functional Severity Level 2,Service Severity Level 2",MD,964,956,2658.00,2742.00,2816.00
1CGL,"Early Episode, 0-13 therapies,Clinical Severity Level 3,  Functional Severity Level 2,Service Severity Level 2",ME,321,318,2391.00,2605.00,2821.00
1CGL,"Early Episode, 0-13 therapies,Clinical Severity Level 3,  Functional Severity Level 2,Service Severity Level 2",MI,1779,1769,2692.00,2614.00,2802.00
1CGL,"Early Episode, 0-13 therapies,Clinical Severity Level 3,  Functional Severity Level 2,Service Severity Level 2",MN,509,507,2799.00,2963.00,2829.00
1CGL,"Early Episode, 0-13 therapies,Clinical Severity Level 3,  Functional Severity Level 2,Service Severity Level 2",MO,1100,1094,2532.00,2537.00,2800.00
1CGL,"Early Episode, 0-13 therapies,Clinical Severity Level 3,  Functional Severity Level 2,Service Severity Level 2",MS,389,386,2731.00,2346.00,2804.00
1CGL,"Early Episode, 0-13 therapies,Clinical Severity Level 3,  Functional Severity Level 2,Service Severity Level 2",MT,73,73,2190.00,2735.00,2890.00
1CGL,"Early Episode, 0-13 therapies,Clinical Severity Level 3,  Functional Severity Level 2,Service Severity Level 2",NC,1163,1162,2269.00,2516.00,2822.00
1CGL,"Early Episode, 0-13 therapies,Clinical Severity Level 3,  Functional Severity Level 2,Service Severity Level 2",ND,82,82,2666.00,2264.00,2845.00
1CGL,"Early Episode, 0-13 therapies,Clinical Severity Level 3,  Functional Severity Level 2,Service Severity Level 2",NE,203,201,2590.00,2671.00,2826.00
1CGL,"Early Episode, 0-13 therapies,Clinical Severity Level 3,  Functional Severity Level 2,Service Severity Level 2",NH,257,254,2657.00,2910.00,2876.00
1CGL,"Early Episode, 0-13 therapies,Clinical Severity Level 3,  Functional Severity Level 2,Service Severity Level 2",NJ,1726,1713,3043.00,3056.00,2813.00
1CGL,"Early Episode, 0-13 therapies,Clinical Severity Level 3,  Functional Severity Level 2,Service Severity Level 2",NM,168,168,2901.00,2691.00,2840.00
1CGL,"Early Episode, 0-13 therapies,Clinical Severity Level 3,  Functional Severity Level 2,Service Severity Level 2",NV,340,339,3111.00,3108.00,2839.00
1CGL,"Early Episode, 0-13 therapies,Clinical Severity Level 3,  Functional Severity Level 2,Service Severity Level 2",NY,3140,3108,3384.00,3275.00,2863.00
